"id-mapa","anio","mes","dia","fecha","franja","tipo","subtipo","uso_arma","uso_moto","barrio","comuna","latitud","longitud","cantidad"
500045,2018,"AGOSTO","MIERCOLES","2018-08-08",14,"Robo","Robo total","NO","NO","RETIRO",1,-34.583319,-58.382439,1
500048,2018,"AGOSTO","VIERNES","2018-08-10",16,"Robo","Robo total","NO","NO","RETIRO",1,-34.597911,-58.382182,1
500051,2018,"AGOSTO","JUEVES","2018-08-02",20,"Robo","Robo total","NO","NO","RETIRO",1,-34.594178,-58.3816,1
500054,2018,"AGOSTO","JUEVES","2018-08-09",14,"Robo","Robo total","NO","NO","RETIRO",1,-34.592036,-58.381523,1
500057,2018,"AGOSTO","DOMINGO","2018-08-05",9,"Robo","Robo total","NO","NO","RETIRO",1,-34.595361,-58.381492,1
500060,2018,"AGOSTO","JUEVES","2018-08-02",17,"Robo","Robo total","NO","NO","RETIRO",1,-34.585518,-58.381391,1
500063,2018,"AGOSTO","DOMINGO","2018-08-05",20,"Robo","Robo total","NO","NO","RETIRO",1,-34.597843,-58.381348,1
500066,2018,"AGOSTO","VIERNES","2018-08-10",6,"Robo","Robo total","SI","NO","RETIRO",1,-34.582191,-58.380853,1
500069,2018,"AGOSTO","DOMINGO","2018-08-05",5,"Robo","Robo total","NO","NO","RETIRO",1,-34.595227,-58.379962,1
500072,2018,"AGOSTO","SABADO","2018-08-04",9,"Robo","Robo total","NO","NO","RETIRO",1,-34.596407,-58.379223,1
500075,2018,"AGOSTO","MIERCOLES","2018-08-08",2,"Robo","Robo total","NO","NO","RETIRO",1,-34.596936,-58.378457,1
500078,2018,"AGOSTO","DOMINGO","2018-08-05",19,"Robo","Robo total","NO","NO","RETIRO",1,-34.591608,-58.378165,1
500081,2018,"AGOSTO","JUEVES","2018-08-02",21,"Robo","Robo total","NO","NO","RETIRO",1,-34.5841864,-58.3776613,1
500084,2018,"AGOSTO","SABADO","2018-08-04",23,"Robo","Robo total","SI","NO","RETIRO",1,-34.5841864,-58.3776613,1
500087,2018,"AGOSTO","SABADO","2018-08-04",19,"Robo","Robo total","SI","NO","RETIRO",1,-34.5841864,-58.3776613,1
500090,2018,"AGOSTO","MIERCOLES","2018-08-29",12,"Robo","Robo total","SI","NO","RETIRO",1,-34.5841864,-58.3776613,1
500093,2018,"AGOSTO","MIERCOLES","2018-08-29",12,"Robo","Robo total","SI","NO","RETIRO",1,-34.5841864,-58.3776613,1
500096,2018,"AGOSTO","SABADO","2018-08-04",9,"Robo","Robo total","NO","NO","RETIRO",1,-34.5841864,-58.3776613,1
500099,2018,"AGOSTO","DOMINGO","2018-08-05",3,"Robo","Robo total","NO","NO","RETIRO",1,-34.5841864,-58.3776613,1
500102,2018,"AGOSTO","MIERCOLES","2018-08-29",14,"Robo","Robo total","NO","NO","RETIRO",1,-34.584277,-58.375532,1
500105,2018,"AGOSTO","JUEVES","2018-08-02",11,"Robo","Robo total","NO","NO","RETIRO",1,-34.592655,-58.375448,1
500108,2018,"AGOSTO","JUEVES","2018-08-09",20,"Robo","Robo total","NO","NO","RETIRO",1,-34.596244,-58.375422,1
500111,2018,"AGOSTO","SABADO","2018-08-04",19,"Robo","Robo total","NO","NO","RETIRO",1,-34.590812,-58.375123,1
500114,2018,"AGOSTO","MIERCOLES","2018-08-08",12,"Robo","Robo total","NO","NO","RETIRO",1,-34.597416,-58.374608,1
500117,2018,"AGOSTO","SABADO","2018-08-04",8,"Robo","Robo total","NO","NO","RETIRO",1,-34.586752,-58.3744060999999,1
500120,2018,"AGOSTO","JUEVES","2018-08-09",17,"Robo","Robo total","NO","NO","RETIRO",1,-34.594927,-58.374376,1
500123,2018,"AGOSTO","MIERCOLES","2018-08-29",15,"Robo","Robo total","NO","NO","RETIRO",1,-34.594207,-58.374194,1
500126,2018,"AGOSTO","MARTES","2018-08-07",15,"Robo","Robo total","NO","NO","RETIRO",1,-34.594207,-58.374194,1
500129,2018,"AGOSTO","JUEVES","2018-08-09",10,"Robo","Robo total","NO","NO","RETIRO",1,-34.589772,-58.373894,1
500132,2018,"AGOSTO","VIERNES","2018-08-10",9,"Robo","Robo total","NO","NO","RETIRO",1,-34.593567,-58.373846,1
500135,2018,"AGOSTO","MIERCOLES","2018-08-08",0,"Robo","Robo total","NO","NO","RETIRO",1,-34.5922006,-58.3737583,1
500138,2018,"AGOSTO","MIERCOLES","2018-08-08",12,"Robo","Robo total","NO","NO","RETIRO",1,-34.590113,-58.373268,1
500141,2018,"AGOSTO","JUEVES","2018-08-09",9,"Robo","Robo total","NO","NO","RETIRO",1,-34.590515,-58.373125,1
500144,2018,"AGOSTO","SABADO","2018-08-11",12,"Robo","Robo total","NO","NO","RETIRO",1,-34.58538,-58.366571,1
500147,2018,"AGOSTO","MARTES","2018-08-07",19,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.602543,-58.3924,1
500150,2018,"AGOSTO","MARTES","2018-08-07",19,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.602543,-58.3924,1
500153,2018,"AGOSTO","JUEVES","2018-08-09",16,"Robo","Robo total","NO","NO","BALVANERA",3,-34.604434,-58.392293,1
500156,2018,"AGOSTO","MIERCOLES","2018-08-08",20,"Robo","Robo total","NO","NO","BALVANERA",3,-34.604434,-58.392293,1
500159,2018,"AGOSTO","DOMINGO","2018-08-05",7,"Robo","Robo total","NO","NO","BALVANERA",3,-34.605645,-58.392201,1
500162,2018,"AGOSTO","VIERNES","2018-08-10",6,"Robo","Robo total","NO","NO","BALVANERA",3,-34.6079741,-58.3920404,1
500165,2018,"AGOSTO","MIERCOLES","2018-08-08",21,"Robo","Robo total","NO","NO","BALVANERA",3,-34.6079741,-58.3920404,1
500168,2018,"AGOSTO","MIERCOLES","2018-08-08",14,"Robo","Robo total","NO","NO","BALVANERA",3,-34.609233,-58.391962,1
500171,2018,"AGOSTO","JUEVES","2018-08-09",20,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.6091495,-58.3919475999999,1
500174,2018,"AGOSTO","JUEVES","2018-08-09",14,"Robo","Robo total","NO","NO","BALVANERA",3,-34.610339,-58.391882,1
500177,2018,"AGOSTO","MIERCOLES","2018-08-08",20,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.600755,-58.391431,1
500180,2018,"AGOSTO","DOMINGO","2018-08-05",23,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.601888,-58.390904,1
500183,2018,"AGOSTO","MIERCOLES","2018-08-08",20,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.607909,-58.390677,1
500186,2018,"AGOSTO","MARTES","2018-08-07",10,"Robo","Robo total","SI","NO","SAN NICOLAS",1,-34.600457,-58.390079,1
500189,2018,"AGOSTO","MARTES","2018-08-28",10,"Robo","Robo total","SI","NO","SAN NICOLAS",1,-34.600457,-58.390079,1
500192,2018,"AGOSTO","VIERNES","2018-08-10",15,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.600712,-58.389598,1
500195,2018,"AGOSTO","SABADO","2018-08-04",22,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.604217,-58.389399,1
500198,2018,"AGOSTO","VIERNES","2018-08-10",19,"Robo","Robo total","NO","NO","MONSERRAT",1,-34.6090913,-58.3891792,1
500201,2018,"AGOSTO","VIERNES","2018-08-10",2,"Robo","Robo total","NO","NO","MONSERRAT",1,-34.610551,-58.389056,1
500204,2018,"AGOSTO","JUEVES","2018-08-02",20,"Robo","Robo total","SI","NO","SAN NICOLAS",1,-34.599965,-58.388176,1
500207,2018,"AGOSTO","SABADO","2018-08-04",10,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.607706,-58.387742,1
500210,2018,"AGOSTO","JUEVES","2018-08-09",17,"Robo","Robo total","NO","NO","MONSERRAT",1,-34.616613,-58.387442,1
500213,2018,"AGOSTO","JUEVES","2018-08-09",1,"Robo","Robo total","NO","NO","MONSERRAT",1,-34.616425,-58.387434,1
500216,2018,"AGOSTO","SABADO","2018-08-11",11,"Robo","Robo total","NO","NO","MONSERRAT",1,-34.6094424,-58.3872735,1
500219,2018,"AGOSTO","SABADO","2018-08-04",6,"Robo","Robo total","SI","NO","SAN NICOLAS",1,-34.605274,-58.386483,1
500222,2018,"AGOSTO","SABADO","2018-08-11",21,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.604784,-58.386468,1
500225,2018,"AGOSTO","SABADO","2018-08-04",22,"Robo","Robo automotor","NO","NO","MONSERRAT",1,-34.615494,-58.385,1
500228,2018,"AGOSTO","SABADO","2018-08-11",18,"Robo","Robo total","NO","NO","MONSERRAT",1,-34.613196,-58.383887,1
500231,2018,"AGOSTO","SABADO","2018-08-04",22,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.603827,-58.383719,1
500234,2018,"AGOSTO","MARTES","2018-08-28",19,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.603388,-58.383693,1
500237,2018,"AGOSTO","MARTES","2018-08-28",19,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.603388,-58.383693,1
500240,2018,"AGOSTO","VIERNES","2018-08-31",18,"Robo","Robo total","SI","NO","SAN NICOLAS",1,-34.600345,-58.38361,1
500243,2018,"AGOSTO","VIERNES","2018-08-31",18,"Robo","Robo total","SI","NO","SAN NICOLAS",1,-34.600345,-58.38361,1
500246,2018,"AGOSTO","SABADO","2018-08-04",15,"Robo","Robo total","NO","NO","MONSERRAT",1,-34.6097552,-58.3834169999999,1
500249,2018,"AGOSTO","SABADO","2018-08-04",17,"Robo","Robo total","NO","NO","MONSERRAT",1,-34.617732,-58.383021,1
500252,2018,"AGOSTO","SABADO","2018-08-04",18,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.603738,-58.382213,1
500255,2018,"AGOSTO","SABADO","2018-08-04",18,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.605013,-58.382141,1
500258,2018,"AGOSTO","SABADO","2018-08-04",9,"Robo","Robo total","NO","NO","MONSERRAT",1,-34.60954,-58.381975,1
500261,2018,"AGOSTO","VIERNES","2018-08-10",15,"Robo","Robo total","NO","NO","MONSERRAT",1,-34.61309,-58.381226,1
500264,2018,"AGOSTO","LUNES","2018-08-06",19,"Robo","Robo total","NO","NO","SAN CRISTOBAL",3,-34.627041,-58.391193,1
500267,2018,"AGOSTO","SABADO","2018-08-04",14,"Robo","Robo total","NO","NO","CONSTITUCION",1,-34.627779,-58.391008,1
500270,2018,"AGOSTO","VIERNES","2018-08-10",22,"Robo","Robo total","SI","NO","CONSTITUCION",1,-34.633757,-58.38877,1
500273,2018,"AGOSTO","VIERNES","2018-08-10",20,"Robo","Robo total","NO","NO","CONSTITUCION",1,-34.633757,-58.38877,1
500276,2018,"AGOSTO","LUNES","2018-08-06",10,"Robo","Robo total","NO","NO","CONSTITUCION",1,-34.624797,-58.386996,1
500279,2018,"AGOSTO","LUNES","2018-08-06",10,"Robo","Robo total","NO","NO","CONSTITUCION",1,-34.624797,-58.386996,1
500282,2018,"AGOSTO","VIERNES","2018-08-10",18,"Robo","Robo total","NO","NO","CONSTITUCION",1,-34.626051,-58.38437,1
500285,2018,"AGOSTO","VIERNES","2018-08-10",12,"Robo","Robo total","NO","NO","CONSTITUCION",1,-34.627007,-58.384357,1
500288,2018,"AGOSTO","LUNES","2018-08-06",10,"Robo","Robo total","NO","NO","CONSTITUCION",1,-34.626937,-58.382237,1
500291,2018,"AGOSTO","LUNES","2018-08-06",11,"Robo","Robo total","NO","NO","CONSTITUCION",1,-34.627801,-58.381439,1
500294,2018,"AGOSTO","LUNES","2018-08-06",11,"Robo","Robo total","NO","NO","CONSTITUCION",1,-34.627801,-58.381439,1
500297,2018,"AGOSTO","LUNES","2018-08-06",1,"Robo","Robo automotor","SI","NO","CONSTITUCION",1,-34.6208701,-58.3786784,1
500300,2018,"AGOSTO","LUNES","2018-08-06",15,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.599451,-58.379754,1
500303,2018,"AGOSTO","LUNES","2018-08-06",0,"Robo","Robo total","NO","NO","SAN NICOLAS",1,-34.59957,-58.371398,1
500306,2018,"AGOSTO","LUNES","2018-08-06",13,"Robo","Robo total","SI","NO","MONSERRAT",1,-34.612581,-58.377639,1
500309,2018,"AGOSTO","LUNES","2018-08-06",21,"Robo","Robo total","NO","NO","MONSERRAT",1,-34.615077,-58.377492,1
500312,2018,"AGOSTO","LUNES","2018-08-06",20,"Robo","Robo total","SI","NO","SAN TELMO",1,-34.6181461,-58.3757822,1
500315,2018,"AGOSTO","LUNES","2018-08-06",2,"Robo","Robo total","NO","NO","MONSERRAT",1,-34.612553,-58.373324,1
500318,2018,"AGOSTO","LUNES","2018-08-06",20,"Robo","Robo total","NO","NO","SAN TELMO",1,-34.62293,-58.369765,1
500321,2018,"AGOSTO","MARTES","2018-08-07",18,"Robo","Robo total","NO","NO","RECOLETA",2,-34.585041,-58.403295,1
500324,2018,"AGOSTO","LUNES","2018-08-06",15,"Robo","Robo total","NO","NO","RECOLETA",2,-34.5944589,-58.3874739999999,1
500327,2018,"AGOSTO","VIERNES","2018-08-03",12,"Robo","Robo total","NO","NO","NUEVA POMPEYA",4,-34.646513,-58.412604,1
500330,2018,"AGOSTO","JUEVES","2018-08-02",16,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.634981,-58.410544,1
500333,2018,"AGOSTO","JUEVES","2018-08-02",16,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.634981,-58.410544,1
500336,2018,"AGOSTO","JUEVES","2018-08-02",14,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.635617,-58.410433,1
500339,2018,"AGOSTO","MIERCOLES","2018-08-08",19,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.633861,-58.407988,1
500342,2018,"AGOSTO","MIERCOLES","2018-08-08",19,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.633861,-58.407988,1
500345,2018,"AGOSTO","MIERCOLES","2018-08-08",14,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.632075,-58.407956,1
500348,2018,"AGOSTO","MIERCOLES","2018-08-08",14,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.632075,-58.407956,1
500351,2018,"AGOSTO","MIERCOLES","2018-08-08",22,"Robo","Robo total","SI","NO","PARQUE PATRICIOS",4,-34.64708,-58.407848,1
500354,2018,"AGOSTO","VIERNES","2018-08-03",2,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.637458,-58.40756,1
500357,2018,"AGOSTO","VIERNES","2018-08-03",9,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.638126,-58.404936,1
500360,2018,"AGOSTO","VIERNES","2018-08-03",16,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.640988,-58.404544,1
500363,2018,"AGOSTO","SABADO","2018-08-04",9,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.634371,-58.404306,1
500366,2018,"AGOSTO","SABADO","2018-08-04",18,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.64413,-58.404231,1
500369,2018,"AGOSTO","MIERCOLES","2018-08-01",21,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.639886,-58.403878,1
500372,2018,"AGOSTO","MIERCOLES","2018-08-01",21,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.639886,-58.403878,1
500375,2018,"AGOSTO","SABADO","2018-08-04",12,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.6439322,-58.4036475,1
500378,2018,"AGOSTO","VIERNES","2018-08-03",19,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.630241,-58.403394,1
500381,2018,"AGOSTO","VIERNES","2018-08-03",11,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.641272,-58.402734,1
500384,2018,"AGOSTO","LUNES","2018-08-06",6,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.6388675,-58.4015722999999,1
500387,2018,"AGOSTO","JUEVES","2018-08-09",0,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.6350327,-58.4009170999999,1
500390,2018,"AGOSTO","VIERNES","2018-08-03",11,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.6443988,-58.4003082,1
500393,2018,"AGOSTO","SABADO","2018-08-04",15,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.6446216,-58.4002496,1
500396,2018,"AGOSTO","LUNES","2018-08-06",15,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.637292,-58.400097,1
500399,2018,"AGOSTO","VIERNES","2018-08-03",14,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.632541,-58.400069,1
500402,2018,"AGOSTO","LUNES","2018-08-06",2,"Robo","Robo total","SI","NO","PARQUE PATRICIOS",4,-34.644055,-58.39917,1
500405,2018,"AGOSTO","MARTES","2018-08-07",17,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.629194,-58.396549,1
500408,2018,"AGOSTO","SABADO","2018-08-04",17,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.642539,-58.396262,1
500411,2018,"AGOSTO","SABADO","2018-08-04",10,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.632747,-58.395621,1
500414,2018,"AGOSTO","JUEVES","2018-08-09",13,"Robo","Robo total","SI","NO","PARQUE PATRICIOS",4,-34.633941,-58.395241,1
500417,2018,"AGOSTO","VIERNES","2018-08-03",18,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.637513,-58.393732,1
500420,2018,"AGOSTO","JUEVES","2018-08-09",14,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.637513,-58.393732,1
500423,2018,"AGOSTO","MARTES","2018-08-07",21,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.629506,-58.391728,1
500426,2018,"AGOSTO","MARTES","2018-08-07",15,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.636747,-58.391199,1
500429,2018,"AGOSTO","MARTES","2018-08-07",23,"Robo","Robo total","SI","NO","NUEVA POMPEYA",4,-34.643788,-58.430012,1
500432,2018,"AGOSTO","VIERNES","2018-08-10",5,"Robo","Robo automotor","NO","NO","NUEVA POMPEYA",4,-34.6533294,-58.4258866,1
500435,2018,"AGOSTO","MARTES","2018-08-07",2,"Robo","Robo total","SI","NO","NUEVA POMPEYA",4,-34.644165,-58.424585,1
500438,2018,"AGOSTO","MARTES","2018-08-07",12,"Robo","Robo total","NO","NO","NUEVA POMPEYA",4,-34.657999,-58.424484,1
500441,2018,"AGOSTO","VIERNES","2018-08-03",11,"Robo","Robo total","NO","NO","NUEVA POMPEYA",4,-34.644512,-58.422572,1
500444,2018,"AGOSTO","SABADO","2018-08-11",7,"Robo","Robo automotor","SI","NO","NUEVA POMPEYA",4,-34.6559179,-58.420905,1
500447,2018,"AGOSTO","VIERNES","2018-08-03",19,"Robo","Robo total","NO","NO","NUEVA POMPEYA",4,-34.655505,-58.419366,1
500450,2018,"AGOSTO","VIERNES","2018-08-10",12,"Robo","Robo total","NO","NO","NUEVA POMPEYA",4,-34.654728,-58.416413,1
500453,2018,"AGOSTO","SABADO","2018-08-11",8,"Robo","Robo total","NO","NO","NUEVA POMPEYA",4,-34.654728,-58.416413,1
500456,2018,"AGOSTO","VIERNES","2018-08-03",18,"Robo","Robo total","NO","NO","NUEVA POMPEYA",4,-34.652015,-58.416374,1
500459,2018,"AGOSTO","SABADO","2018-08-11",4,"Robo","Robo total","NO","NO","NUEVA POMPEYA",4,-34.652015,-58.416374,1
500462,2018,"AGOSTO","SABADO","2018-08-11",14,"Robo","Robo total","NO","NO","NUEVA POMPEYA",4,-34.656731,-58.409937,1
500465,2018,"AGOSTO","MIERCOLES","2018-08-08",17,"Robo","Robo total","NO","NO","NUEVA POMPEYA",4,-34.648507,-58.406201,1
500468,2018,"AGOSTO","SABADO","2018-08-11",15,"Robo","Robo total","NO","NO","NUEVA POMPEYA",4,-34.6507373,-58.4061921999999,1
500471,2018,"AGOSTO","VIERNES","2018-08-10",6,"Robo","Robo total","NO","NO","NUEVA POMPEYA",4,-34.657217,-58.405573,1
500474,2018,"AGOSTO","MIERCOLES","2018-08-08",10,"Robo","Robo total","NO","NO","NUEVA POMPEYA",4,-34.650126,-58.405448,1
500477,2018,"AGOSTO","MIERCOLES","2018-08-08",18,"Robo","Robo total","NO","NO","BARRACAS",4,-34.639169,-58.3694,1
500480,2018,"AGOSTO","VIERNES","2018-08-10",17,"Robo","Robo total","NO","NO","BOCA",4,-34.6379976,-58.3638587999999,1
500483,2018,"AGOSTO","VIERNES","2018-08-10",12,"Robo","Robo total","NO","NO","BOCA",4,-34.6401575999999,-58.3617009999999,1
500486,2018,"AGOSTO","SABADO","2018-08-11",16,"Robo","Robo total","NO","NO","BOCA",4,-34.637304,-58.3613,1
500489,2018,"AGOSTO","VIERNES","2018-08-10",18,"Robo","Robo total","NO","NO","BOCA",4,-34.636139,-58.358278,1
500492,2018,"AGOSTO","SABADO","2018-08-11",18,"Robo","Robo total","SI","NO","BOCA",4,-34.631687,-58.357537,1
500495,2018,"AGOSTO","SABADO","2018-08-11",2,"Robo","Robo total","NO","NO","BOCA",4,-34.631687,-58.357537,1
500498,2018,"AGOSTO","SABADO","2018-08-11",2,"Robo","Robo total","NO","NO","BOCA",4,-34.637953,-58.357271,1
500501,2018,"AGOSTO","SABADO","2018-08-11",6,"Robo","Robo total","NO","NO","BOCA",4,-34.633536,-58.356919,1
500504,2018,"AGOSTO","SABADO","2018-08-11",9,"Robo","Robo total","NO","NO","BOCA",4,-34.635047,-58.355619,1
500507,2018,"AGOSTO","SABADO","2018-08-11",21,"Robo","Robo total","SI","NO","BARRACAS",4,-34.6454194,-58.3720756,1
500510,2018,"AGOSTO","JUEVES","2018-08-09",15,"Robo","Robo total","SI","NO","ALMAGRO",5,-34.603465,-58.418058,1
500513,2018,"AGOSTO","SABADO","2018-08-11",4,"Robo","Robo total","SI","NO","ALMAGRO",5,-34.61303,-58.416477,1
500516,2018,"AGOSTO","JUEVES","2018-08-09",18,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.601518,-58.416398,1
500519,2018,"AGOSTO","MIERCOLES","2018-08-29",22,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.600059,-58.416067,1
500522,2018,"AGOSTO","MIERCOLES","2018-08-29",18,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.603803,-58.415665,1
500525,2018,"AGOSTO","MIERCOLES","2018-08-29",18,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.603803,-58.415665,1
500528,2018,"AGOSTO","MIERCOLES","2018-08-29",0,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.602651,-58.415474,1
500531,2018,"AGOSTO","MIERCOLES","2018-08-29",21,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.614287,-58.414534,1
500534,2018,"AGOSTO","MIERCOLES","2018-08-29",21,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.614287,-58.414534,1
500537,2018,"AGOSTO","MIERCOLES","2018-08-29",11,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.603149,-58.41442,1
500540,2018,"AGOSTO","SABADO","2018-08-11",21,"Robo","Robo total","SI","NO","ALMAGRO",5,-34.616379,-58.422853,1
500543,2018,"AGOSTO","JUEVES","2018-08-09",10,"Robo","Robo total","SI","NO","BOEDO",5,-34.6356761,-58.4206253,1
500546,2018,"AGOSTO","JUEVES","2018-08-09",19,"Robo","Robo total","SI","NO","BOEDO",5,-34.6262159,-58.4199663,1
500549,2018,"AGOSTO","SABADO","2018-08-11",21,"Robo","Robo total","SI","NO","ALMAGRO",5,-34.6187144,-58.4189813,1
500552,2018,"AGOSTO","SABADO","2018-08-11",17,"Robo","Robo total","NO","NO","BOEDO",5,-34.636167,-58.418571,1
500555,2018,"AGOSTO","SABADO","2018-08-11",21,"Robo","Robo total","SI","NO","BOEDO",5,-34.62807,-58.417198,1
500558,2018,"AGOSTO","JUEVES","2018-08-09",10,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.6198984,-58.4162419,1
500561,2018,"AGOSTO","SABADO","2018-08-11",19,"Robo","Robo total","NO","NO","ALMAGRO",5,-34.6168086,-58.4154384,1
500564,2018,"AGOSTO","JUEVES","2018-08-02",18,"Robo","Robo total","NO","NO","CABALLITO",6,-34.612442,-58.4559136,1
500567,2018,"AGOSTO","JUEVES","2018-08-02",14,"Robo","Robo total","NO","NO","CABALLITO",6,-34.6158560999999,-58.4505557999999,1
500570,2018,"AGOSTO","DOMINGO","2018-08-12",0,"Robo","Robo total","SI","NO","CABALLITO",6,-34.624764,-58.438349,1
500573,2018,"AGOSTO","SABADO","2018-08-04",14,"Robo","Robo total","NO","NO","CABALLITO",6,-34.624568,-58.435164,1
500576,2018,"AGOSTO","MIERCOLES","2018-08-01",21,"Robo","Robo total","NO","NO","FLORES",7,-34.638309,-58.469316,1
500579,2018,"AGOSTO","JUEVES","2018-08-09",6,"Robo","Robo total","NO","NO","FLORES",7,-34.639559,-58.468829,1
500582,2018,"AGOSTO","SABADO","2018-08-04",3,"Robo","Robo automotor","SI","NO","FLORES",7,-34.64182,-58.467047,1
500585,2018,"AGOSTO","LUNES","2018-08-06",17,"Robo","Robo total","NO","NO","FLORES",7,-34.636518,-58.466359,1
500588,2018,"AGOSTO","SABADO","2018-08-04",9,"Robo","Robo total","NO","NO","FLORES",7,-34.6421258,-58.4646759999999,1
500591,2018,"AGOSTO","MIERCOLES","2018-08-08",11,"Robo","Robo total","SI","NO","FLORES",7,-34.645075,-58.461491,1
