"id-mapa","anio","mes","dia","fecha","franja","tipo","subtipo","uso_arma","uso_moto","barrio","comuna","latitud","longitud","cantidad"
1114512,"2023","ENERO","DOMINGO","2023-01-01",1,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114513,"2023","ENERO","LUNES","2023-01-02",12,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114514,"2023","ENERO","MARTES","2023-01-03",7,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114515,"2023","ENERO","MARTES","2023-01-03",21,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114516,"2023","ENERO","MARTES","2023-01-03",12,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114517,"2023","ENERO","MARTES","2023-01-03",11,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114518,"2023","ENERO","MIERCOLES","2023-01-04",19,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114519,"2023","ENERO","VIERNES","2023-01-06",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114520,"2023","ENERO","VIERNES","2023-01-06",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114521,"2023","ENERO","MARTES","2023-01-10",12,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114522,"2023","ENERO","MIERCOLES","2023-01-11",11,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114523,"2023","ENERO","JUEVES","2023-01-12",17,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114524,"2023","ENERO","VIERNES","2023-01-13",0,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114525,"2023","ENERO","VIERNES","2023-01-13",13,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114526,"2023","ENERO","SABADO","2023-01-14",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114527,"2023","ENERO","LUNES","2023-01-16",0,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114528,"2023","ENERO","MIERCOLES","2023-01-18",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114529,"2023","ENERO","MIERCOLES","2023-01-18",9,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114530,"2023","ENERO","VIERNES","2023-01-20",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114531,"2023","ENERO","SABADO","2023-01-21",11,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114532,"2023","ENERO","SABADO","2023-01-21",17,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114533,"2023","ENERO","MARTES","2023-01-24",8,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114534,"2023","ENERO","MIERCOLES","2023-01-25",12,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114535,"2023","ENERO","JUEVES","2023-01-26",12,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114536,"2023","ENERO","JUEVES","2023-01-26",19,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114537,"2023","ENERO","DOMINGO","2023-01-29",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114538,"2023","ENERO","DOMINGO","2023-01-29",1,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114539,"2023","ENERO","LUNES","2023-01-30",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114540,"2023","ENERO","LUNES","2023-01-30",13,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114541,"2023","FEBRERO","MIERCOLES","2023-02-01",11,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114542,"2023","FEBRERO","MIERCOLES","2023-02-01",20,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114543,"2023","FEBRERO","MIERCOLES","2023-02-01",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114544,"2023","FEBRERO","MIERCOLES","2023-02-01",20,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114545,"2023","FEBRERO","JUEVES","2023-02-02",23,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114546,"2023","FEBRERO","JUEVES","2023-02-02",2,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114547,"2023","FEBRERO","JUEVES","2023-02-02",23,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114548,"2023","FEBRERO","JUEVES","2023-02-02",20,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114549,"2023","FEBRERO","VIERNES","2023-02-03",17,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114550,"2023","FEBRERO","VIERNES","2023-02-03",10,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114551,"2023","FEBRERO","VIERNES","2023-02-03",4,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114552,"2023","FEBRERO","VIERNES","2023-02-03",21,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114553,"2023","FEBRERO","LUNES","2023-02-06",13,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114554,"2023","FEBRERO","MARTES","2023-02-07",0,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114555,"2023","FEBRERO","MIERCOLES","2023-02-08",21,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114556,"2023","FEBRERO","VIERNES","2023-02-10",13,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114557,"2023","FEBRERO","SABADO","2023-02-11",10,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114558,"2023","FEBRERO","DOMINGO","2023-02-12",15,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114559,"2023","FEBRERO","DOMINGO","2023-02-12",22,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114560,"2023","FEBRERO","DOMINGO","2023-02-12",23,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114561,"2023","FEBRERO","DOMINGO","2023-02-12",23,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114562,"2023","FEBRERO","DOMINGO","2023-02-12",23,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114563,"2023","FEBRERO","LUNES","2023-02-13",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114564,"2023","FEBRERO","LUNES","2023-02-13",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114565,"2023","FEBRERO","LUNES","2023-02-13",14,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114566,"2023","FEBRERO","DOMINGO","2023-02-19",22,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114567,"2023","FEBRERO","DOMINGO","2023-02-19",22,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114568,"2023","FEBRERO","MARTES","2023-02-21",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114569,"2023","FEBRERO","MARTES","2023-02-21",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114570,"2023","FEBRERO","MARTES","2023-02-21",20,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114571,"2023","FEBRERO","MIERCOLES","2023-02-22",23,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114572,"2023","FEBRERO","MIERCOLES","2023-02-22",12,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114573,"2023","FEBRERO","MIERCOLES","2023-02-22",22,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114574,"2023","FEBRERO","MIERCOLES","2023-02-22",22,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114575,"2023","FEBRERO","MIERCOLES","2023-02-22",22,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114576,"2023","FEBRERO","MIERCOLES","2023-02-22",12,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114577,"2023","FEBRERO","MIERCOLES","2023-02-22",12,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114578,"2023","FEBRERO","MIERCOLES","2023-02-22",14,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114579,"2023","FEBRERO","LUNES","2023-02-27",20,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114580,"2023","FEBRERO","LUNES","2023-02-27",11,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114581,"2023","FEBRERO","MARTES","2023-02-28",10,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114582,"2023","MARZO","JUEVES","2023-03-02",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114583,"2023","MARZO","JUEVES","2023-03-02",13,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114584,"2023","MARZO","JUEVES","2023-03-02",21,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114585,"2023","MARZO","JUEVES","2023-03-02",21,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114587,"2023","MARZO","SABADO","2023-03-04",21,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114588,"2023","MARZO","DOMINGO","2023-03-05",12,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114589,"2023","MARZO","DOMINGO","2023-03-05",10,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114590,"2023","MARZO","LUNES","2023-03-06",20,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114591,"2023","MARZO","MARTES","2023-03-07",10,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114592,"2023","MARZO","MIERCOLES","2023-03-08",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114593,"2023","MARZO","MIERCOLES","2023-03-08",9,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114595,"2023","MARZO","JUEVES","2023-03-09",14,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114596,"2023","MARZO","JUEVES","2023-03-09",14,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114597,"2023","MARZO","VIERNES","2023-03-10",15,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114598,"2023","MARZO","DOMINGO","2023-03-12",19,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114599,"2023","MARZO","DOMINGO","2023-03-12",0,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114600,"2023","MARZO","MARTES","2023-03-14",12,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114601,"2023","MARZO","JUEVES","2023-03-16",12,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114602,"2023","MARZO","VIERNES","2023-03-17",9,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114603,"2023","MARZO","VIERNES","2023-03-17",19,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114604,"2023","MARZO","VIERNES","2023-03-17",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114605,"2023","MARZO","LUNES","2023-03-20",14,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114606,"2023","MARZO","MARTES","2023-03-21",15,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114607,"2023","MARZO","JUEVES","2023-03-23",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114608,"2023","MARZO","JUEVES","2023-03-23",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114609,"2023","MARZO","VIERNES","2023-03-24",23,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114610,"2023","MARZO","VIERNES","2023-03-24",22,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114611,"2023","MARZO","LUNES","2023-03-27",22,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114612,"2023","MARZO","MARTES","2023-03-28",20,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114613,"2023","MARZO","MARTES","2023-03-28",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114614,"2023","MARZO","MARTES","2023-03-28",20,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114615,"2023","MARZO","MIERCOLES","2023-03-29",19,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114616,"2023","MARZO","MIERCOLES","2023-03-29",17,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114617,"2023","MARZO","JUEVES","2023-03-30",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114618,"2023","MARZO","VIERNES","2023-03-31",20,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114619,"2023","MARZO","VIERNES","2023-03-31",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114620,"2023","MARZO","VIERNES","2023-03-31",23,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114621,"2023","ABRIL","SABADO","2023-04-01",14,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114622,"2023","ABRIL","DOMINGO","2023-04-02",22,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114623,"2023","ABRIL","LUNES","2023-04-03",17,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114624,"2023","ABRIL","MARTES","2023-04-04",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114625,"2023","ABRIL","SABADO","2023-04-08",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114626,"2023","ABRIL","SABADO","2023-04-08",22,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114627,"2023","ABRIL","SABADO","2023-04-08",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114628,"2023","ABRIL","DOMINGO","2023-04-09",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114629,"2023","ABRIL","LUNES","2023-04-10",19,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114630,"2023","ABRIL","LUNES","2023-04-10",22,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114631,"2023","ABRIL","LUNES","2023-04-10",21,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114632,"2023","ABRIL","MARTES","2023-04-11",17,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114633,"2023","ABRIL","MARTES","2023-04-11",17,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114634,"2023","ABRIL","MARTES","2023-04-11",21,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114635,"2023","ABRIL","MARTES","2023-04-11",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114636,"2023","ABRIL","JUEVES","2023-04-13",11,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114637,"2023","ABRIL","JUEVES","2023-04-13",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114638,"2023","ABRIL","JUEVES","2023-04-13",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114639,"2023","ABRIL","DOMINGO","2023-04-16",11,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114640,"2023","ABRIL","DOMINGO","2023-04-16",17,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114641,"2023","ABRIL","LUNES","2023-04-17",8,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114642,"2023","ABRIL","MARTES","2023-04-18",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114643,"2023","ABRIL","MARTES","2023-04-18",13,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114644,"2023","ABRIL","MIERCOLES","2023-04-19",17,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114645,"2023","ABRIL","MIERCOLES","2023-04-19",9,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114646,"2023","ABRIL","MIERCOLES","2023-04-19",9,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114647,"2023","ABRIL","JUEVES","2023-04-20",12,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114648,"2023","ABRIL","VIERNES","2023-04-21",9,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114649,"2023","ABRIL","SABADO","2023-04-22",11,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114650,"2023","ABRIL","DOMINGO","2023-04-23",23,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114651,"2023","ABRIL","DOMINGO","2023-04-23",23,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114652,"2023","ABRIL","LUNES","2023-04-24",10,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114653,"2023","ABRIL","MIERCOLES","2023-04-26",21,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114654,"2023","ABRIL","JUEVES","2023-04-27",2,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114655,"2023","ABRIL","DOMINGO","2023-04-30",15,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114656,"2023","MAYO","MARTES","2023-05-02",1,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114657,"2023","MAYO","MIERCOLES","2023-05-03",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114658,"2023","MAYO","JUEVES","2023-05-04",19,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114659,"2023","MAYO","DOMINGO","2023-05-07",21,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114660,"2023","MAYO","MARTES","2023-05-09",14,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114661,"2023","MAYO","MARTES","2023-05-09",13,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114662,"2023","MAYO","MARTES","2023-05-09",13,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114664,"2023","MAYO","VIERNES","2023-05-12",20,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114665,"2023","MAYO","SABADO","2023-05-13",14,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114666,"2023","MAYO","LUNES","2023-05-15",14,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114667,"2023","MAYO","MARTES","2023-05-16",9,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114668,"2023","MAYO","MARTES","2023-05-16",10,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114669,"2023","MAYO","JUEVES","2023-05-18",21,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114670,"2023","MAYO","JUEVES","2023-05-18",17,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114671,"2023","MAYO","VIERNES","2023-05-19",10,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114672,"2023","MAYO","DOMINGO","2023-05-21",9,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114673,"2023","MAYO","LUNES","2023-05-22",10,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114674,"2023","MAYO","MARTES","2023-05-23",3,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114675,"2023","MAYO","MIERCOLES","2023-05-24",12,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114676,"2023","MAYO","SABADO","2023-05-27",3,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114677,"2023","MAYO","MARTES","2023-05-30",19,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114678,"2023","JUNIO","JUEVES","2023-06-01",15,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114679,"2023","JUNIO","VIERNES","2023-06-02",19,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114681,"2023","JUNIO","MIERCOLES","2023-06-07",14,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114682,"2023","JUNIO","MIERCOLES","2023-06-07",10,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114683,"2023","JUNIO","MIERCOLES","2023-06-07",10,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114684,"2023","JUNIO","JUEVES","2023-06-08",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114685,"2023","JUNIO","VIERNES","2023-06-09",11,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114686,"2023","JUNIO","MIERCOLES","2023-06-14",13,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114687,"2023","JUNIO","JUEVES","2023-06-15",10,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114688,"2023","JUNIO","SABADO","2023-06-17",12,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114689,"2023","JUNIO","SABADO","2023-06-17",10,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114690,"2023","JUNIO","LUNES","2023-06-19",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114691,"2023","JUNIO","SABADO","2023-06-24",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114692,"2023","JUNIO","DOMINGO","2023-06-25",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114693,"2023","JUNIO","LUNES","2023-06-26",0,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114694,"2023","JUNIO","MARTES","2023-06-27",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114695,"2023","JUNIO","MARTES","2023-06-27",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114696,"2023","JUNIO","JUEVES","2023-06-29",17,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114697,"2023","JULIO","MARTES","2023-07-04",21,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114698,"2023","JULIO","MARTES","2023-07-04",1,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114699,"2023","JULIO","VIERNES","2023-07-07",19,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114700,"2023","JULIO","LUNES","2023-07-10",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114701,"2023","JULIO","MARTES","2023-07-11",14,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114702,"2023","JULIO","MIERCOLES","2023-07-12",22,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114703,"2023","JULIO","JUEVES","2023-07-13",12,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114704,"2023","JULIO","LUNES","2023-07-17",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114705,"2023","JULIO","LUNES","2023-07-17",20,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114706,"2023","JULIO","MARTES","2023-07-18",21,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114707,"2023","JULIO","MIERCOLES","2023-07-19",15,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114708,"2023","JULIO","LUNES","2023-07-24",0,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114709,"2023","JULIO","MARTES","2023-07-25",22,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114710,"2023","JULIO","MIERCOLES","2023-07-26",19,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114711,"2023","JULIO","MIERCOLES","2023-07-26",6,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114712,"2023","JULIO","SABADO","2023-07-29",13,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114713,"2023","JULIO","SABADO","2023-07-29",3,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114714,"2023","JULIO","SABADO","2023-07-29",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114715,"2023","JULIO","LUNES","2023-07-31",20,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114716,"2023","AGOSTO","MARTES","2023-08-01",12,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114717,"2023","AGOSTO","MARTES","2023-08-01",8,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114718,"2023","AGOSTO","MARTES","2023-08-01",8,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114719,"2023","AGOSTO","MARTES","2023-08-01",12,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114720,"2023","AGOSTO","MARTES","2023-08-01",8,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114721,"2023","AGOSTO","JUEVES","2023-08-03",3,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114722,"2023","AGOSTO","JUEVES","2023-08-03",3,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114723,"2023","AGOSTO","VIERNES","2023-08-04",8,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114724,"2023","AGOSTO","VIERNES","2023-08-04",11,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114725,"2023","AGOSTO","SABADO","2023-08-05",0,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114726,"2023","AGOSTO","LUNES","2023-08-07",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114727,"2023","AGOSTO","LUNES","2023-08-07",15,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114728,"2023","AGOSTO","LUNES","2023-08-07",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114729,"2023","AGOSTO","LUNES","2023-08-07",12,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114730,"2023","AGOSTO","MIERCOLES","2023-08-09",22,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114731,"2023","AGOSTO","JUEVES","2023-08-10",20,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114732,"2023","AGOSTO","VIERNES","2023-08-11",10,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114733,"2023","AGOSTO","VIERNES","2023-08-11",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114734,"2023","AGOSTO","VIERNES","2023-08-11",0,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114735,"2023","AGOSTO","SABADO","2023-08-12",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
1114736,"2023","AGOSTO","SABADO","2023-08-12",2,"Amenazas","Amenazas","NO","NO",NULL,NULL,"0","0",1
